Personal URL,Profile Cover Image Status,Profile Verification Status,Profile Text Color,Profile Page Color,Profile Theme Color,Is Profile View Size Customized?,UTC Offset,Location,Location Public Visibility,User Language,User Time Zone,Num of Followers,Num of People Following,Num of Status Updates,Num of Direct Messages,Profile Category,Avg Daily Profile Visit Duration in seconds,Avg Daily Profile Clicks,Num of Profile Likes,Months Since Profile Creation
0,1,1,0.00013883104262113008,0.040955157573233376,0.0008329862557267805,0,0.23976121060669164,1,0.5960016659725115,0.7224767458003609,0.22504512008885186,16.765059197396006,6.655440350367647,9.19532825185568,11.209574609103825,0.4735526863806747,19.163,2.023334046020117,6.5998704992128365,263
1,1,1,0.00013883104262113008,0.3336109954185756,0.00013883104262113008,0,0.054560599750104126,1,0.5960016659725115,0.018742190753852563,0.014160766347355268,13.22689995371734,3.8918202981106265,10.479791880329213,6.429719478039138,0.19047619047619047,10.109,0.7222204280456523,3.7376696182833684,213
0,1,1,0.00013883104262113008,0.09607108149382201,0.08121615993336109,0,0.23976121060669164,1,0.5960016659725115,0.7224767458003609,0.22504512008885186,10.223648915729836,8.473032295630468,10.165274727442542,5.733341276897746,0.19047619047619047,20.696,2.5234861317554755,10.408828161071545,260
1,1,1,0.00013883104262113008,0.3336109954185756,0.14008052200472026,0,0.23976121060669164,0,0.3536026655560183,0.7224767458003609,0.22504512008885186,11.13696575961963,3.6109179126442243,8.030084094267563,5.771441123130016,0.4735526863806747,28.902,1.8218682819983716,4.59511985013459,209
0,1,1,0.09079550187421907,0.3336109954185756,0.20269332222684994,1,0.23976121060669164,1,0.5960016659725115,0.015687907816187698,0.22504512008885186,13.646145896883258,4.007333185232471,5.883322388488279,7.213768308118642,0.4735526863806747,19.317,0.046406372814155744,4.204692619390966,166
0,0,1,0.00013883104262113008,0.00013883104262113008,0.001665972511453561,0,0.10551159239205886,1,0.3536026655560183,0.7224767458003609,0.06997084548104957,12.409495006232147,6.881411303642535,9.92093446613985,8.56331312702979,0.24670276273774816,22.614,1.1917382666575935,6.928537818164665,285
0,1,1,0.00013883104262113008,0.00013883104262113008,0.0015271414688324309,0,0.10551159239205886,1,0.5960016659725115,0.7224767458003609,0.06997084548104957,12.189384164243938,5.799092654460526,9.420925394042996,7.293697720601438,0.24670276273774816,36.098,1.245565701624273,7.316548177182976,260
1,1,1,0.00013883104262113008,0.00013883104262113008,0.14008052200472026,0,0.08038317367763433,0,0.3536026655560183,0.7224767458003609,0.0665000694155213,12.238612437097956,5.849324779946859,7.432483807917119,6.453624998892692,0.08926836040538665,6.0,0.3828104175433582,7.522400231387125,230
0,1,0,0.17645425517145633,0.3336109954185756,0.20269332222684994,0,0.10551159239205886,1,0.3536026655560183,0.7224767458003609,0.06997084548104957,12.774764266073584,12.75221521882355,12.134608866721623,7.878155336503324,0.24670276273774816,20.713,1.7629140791142184,10.653298580213615,191
0,1,1,0.09079550187421907,0.3336109954185756,0.20269332222684994,1,0.23976121060669164,0,0.3536026655560183,0.7224767458003609,0.22504512008885186,14.236363989486275,4.997212273764115,6.52649485957079,8.534640105019959,0.4735526863806747,14.11,1.0435223223501497,6.192362489474872,206
1,1,0,0.05150631681243926,0.09607108149382201,0.08121615993336109,0,0.23976121060669164,1,0.5960016659725115,0.11786755518533944,0.22504512008885186,12.049021095578052,6.883462586413092,9.926422523818625,4.795790545596741,0.24670276273774816,28.233,1.9716196660259058,10.441733771878111,230
0,1,1,0.00013883104262113008,0.00013883104262113008,0.00013883104262113008,0,0.02901568790781619,1,0.5960016659725115,0.7224767458003609,0.01652089407191448,11.658548458648143,6.059123195581797,8.794370279222871,4.31748811353631,0.4735526863806747,12.854,0.881699287104536,8.608312784783722,230
0,1,0,0.0027766208524226017,0.3336109954185756,0.20269332222684994,0,0.14563376370956546,1,0.3536026655560183,0.7224767458003609,0.007913369429404415,11.24118235631995,10.122582921003769,10.863527191340298,7.150701457592526,0.24670276273774816,25.871,1.7898743601926566,8.139440521874608,229
0,0,1,0.00013883104262113008,0.040955157573233376,0.14008052200472026,0,0.23976121060669164,1,0.5960016659725115,0.7224767458003609,0.22504512008885186,14.245506964839427,5.529429087511423,10.448337720413921,8.690305809124883,0.24670276273774816,11.44,1.3726770651607056,7.7702232041587855,263
1,0,1,0.023323615160349854,0.06566708315979453,0.14008052200472026,0,0.10551159239205886,0,0.5960016659725115,0.7224767458003609,0.06997084548104957,11.176571221387563,5.697093486505405,11.41955939416077,5.25227342804663,0.24670276273774816,15.731,0.8592546634908723,4.955827057601261,209
0,1,0,0.00013883104262113008,0.00013883104262113008,0.20269332222684994,0,0.23976121060669164,1,0.5960016659725115,0.7224767458003609,0.22504512008885186,9.107421317968342,7.786967002614872,8.147288258706624,4.844187086458591,0.4735526863806747,12.461,0.4982265881894755,7.646353722445999,237
0,1,0,0.0212411495210329,0.040955157573233376,0.023740108288213244,0,0.08038317367763433,1,0.3536026655560183,0.7224767458003609,0.0665000694155213,12.36518101567666,12.082355789532128,11.155278620317539,4.919980925828125,0.24670276273774816,6.821,0.883312891376949,7.232733136177615,237
1,0,0,0.17645425517145633,0.040955157573233376,0.00013883104262113008,0,0.10551159239205886,1,0.5960016659725115,0.7224767458003609,0.06997084548104957,9.854192260811251,6.918695219020472,8.208764045819667,5.908082938168931,0.4735526863806747,16.077,0.4843995095294679,5.786897381366708,277
0,1,1,0.09079550187421907,0.3336109954185756,0.20269332222684994,1,0.01582673885880883,0,0.5960016659725115,0.013050118006386228,0.010134666111342496,12.025910754977339,0.0,6.297109319933935,6.7226297948554485,0.4735526863806747,5.519,1.0260415958332743,8.199189359078067,206
0,1,1,0.0212411495210329,0.3336109954185756,0.14008052200472026,0,0.23976121060669164,1,0.3536026655560183,0.011384145494932668,0.22504512008885186,13.770238049582815,4.6913478822291435,7.229113877793302,7.315883504509785,0.4735526863806747,8.78,0.37335505418993076,3.4011973816621555,214
1,1,0,0.00013883104262113008,0.3336109954185756,0.10787172011661808,0,0.01582673885880883,1,0.3536026655560183,0.013050118006386228,0.0049979175343606835,9.338117741918008,0.6931471805599453,6.872128101338986,5.075173815233827,0.24670276273774816,25.38,0.9121220550019354,0.6931471805599453,135
1,0,1,0.17645425517145633,0.3336109954185756,0.001804803554074691,0,0.14563376370956546,1,0.5960016659725115,0.7224767458003609,0.13688740802443428,9.511851382364405,4.836281906951478,8.446126742982377,4.727387818712341,0.4735526863806747,27.486,1.2967798539121425,6.416732282512326,186
0,0,0,0.005136748576981813,0.3336109954185756,0.00041649312786339027,0,0.23976121060669164,1,0.5960016659725115,0.015687907816187698,0.22504512008885186,11.427694320607568,6.270988431858299,8.191463051326927,5.932245187448011,0.4735526863806747,27.193,1.656664950796782,7.939871576361883,158
0,1,0,0.09079550187421907,0.3336109954185756,0.20269332222684994,1,0.01777037345550465,1,0.3536026655560183,0.7224767458003609,0.006525059003193114,12.20404559244554,6.236369590203704,9.78824503702385,4.804021044733257,0.24670276273774816,26.466,2.2017919089572966,8.774158291205957,258
1,1,1,0.00013883104262113008,0.09607108149382201,0.00013883104262113008,0,0.03567957795363043,1,0.5960016659725115,0.7224767458003609,0.011939469665417188,16.05362368760573,5.707110264748875,7.932362154339751,9.803832949375943,0.4735526863806747,21.083,0.8529248562523353,4.04305126783455,259
0,1,1,0.00013883104262113008,0.00013883104262113008,0.00013883104262113008,0,0.02901568790781619,1,0.5960016659725115,0.7224767458003609,0.01652089407191448,9.065198986306513,5.459585514144159,9.238441802087058,5.568344503761097,0.4735526863806747,19.446,0.8784642463336985,6.988413181999592,253
0,1,1,0.00013883104262113008,0.005692072747466334,0.00013883104262113008,0,0.23976121060669164,1,0.5960016659725115,0.7224767458003609,0.22504512008885186,12.99839072553452,5.730099782973574,8.746398334109042,7.991253929840199,0.4735526863806747,18.563,0.7843580606133295,7.330405211844402,278
0,1,1,0.17645425517145633,0.040955157573233376,0.023740108288213244,0,0.06802721088435375,1,0.3536026655560183,0.03456892961266139,0.03387477439955574,13.3088678403026,4.060443010546419,10.595133606969807,7.267525427828172,0.24670276273774816,32.871,1.66292180570694,6.568077911411976,277
1,1,0,0.00027766208524226016,0.054560599750104126,0.018742190753852563,0,0.23976121060669164,1,0.5960016659725115,0.7224767458003609,0.22504512008885186,9.778377741493284,7.738923757439457,9.33282345619073,6.504288173536645,0.19047619047619047,34.266,2.2676933961139354,9.322775801305971,262
0,0,1,0.00013883104262113008,0.007635707344162155,0.00013883104262113008,0,0.14563376370956546,0,0.3536026655560183,0.7224767458003609,0.13688740802443428,11.042473735342512,2.833213344056216,8.47595444339964,5.44673737166631,0.4735526863806747,14.829,0.5934925773997611,8.047509510981422,252
0,1,1,0.00013883104262113008,0.00027766208524226016,0.00013883104262113008,0,0.10551159239205886,1,0.5960016659725115,0.7224767458003609,0.06997084548104957,11.557219823849403,6.548219102762372,9.574983485564092,6.98100574072173,0.19047619047619047,24.917,1.8621868668457653,9.801011760946892,284
1,1,0,0.00013883104262113008,0.00013883104262113008,0.10787172011661808,0,0.23976121060669164,1,0.3536026655560183,0.7224767458003609,0.22504512008885186,8.428580533059634,6.520621127558696,8.219056661060598,4.7535901911063645,0.4735526863806747,22.996,1.2775949441965497,6.993932975223189,262
0,1,1,0.003609607108149382,0.3336109954185756,0.0020824656393169513,0,0.14563376370956546,1,0.5960016659725115,0.7224767458003609,0.13688740802443428,13.472466574641365,9.852246888342531,10.24555127050591,8.419359831067474,0.24670276273774816,14.809,1.9973769998096578,10.264617557935098,285
1,1,1,0.17645425517145633,0.00027766208524226016,0.10787172011661808,0,0.14563376370956546,0,0.5960016659725115,0.7224767458003609,0.13688740802443428,15.813077099764664,6.762729506931879,8.063062911326792,9.76898425919765,0.4735526863806747,30.847,1.2916814381754944,5.860786223465865,255
0,1,1,0.05150631681243926,0.09607108149382201,0.08121615993336109,0,0.10551159239205886,1,0.5960016659725115,0.0005553241704845203,0.06997084548104957,12.819215659340538,9.905385749819208,11.90726221529055,8.605204068738951,0.24670276273774816,24.689,1.4690027434927833,9.310366686043308,259
1,0,0,0.00013883104262113008,0.00013883104262113008,0.00013883104262113008,0,0.23976121060669164,1,0.5960016659725115,0.7224767458003609,0.22504512008885186,10.043206015705211,7.332369205929062,8.355144739461839,6.028278520230698,0.4735526863806747,9.576,1.42510633690528,6.12029741895095,261
0,1,1,0.00013883104262113008,0.3336109954185756,0.20269332222684994,0,0.10551159239205886,1,0.5960016659725115,0.7224767458003609,0.06997084548104957,12.372493452792451,6.2422232654551655,9.581490049669227,7.142036574706803,0.19047619047619047,21.956,2.0795540353521855,9.444700778495557,258
0,0,1,0.00013883104262113008,0.0005553241704845203,0.00041649312786339027,0,0.10551159239205886,1,0.5960016659725115,0.7224767458003609,0.06997084548104957,13.865124192512697,5.8522024797744745,9.94193873891038,8.02322468471667,0.19047619047619047,16.578,0.9653856115178729,9.590077331511615,283
0,1,1,0.05150631681243926,0.09607108149382201,0.08121615993336109,0,0.054560599750104126,1,0.3536026655560183,0.018742190753852563,0.008885186727752325,14.124605724919371,2.4849066497880004,4.672828834461906,6.77078942390898,0.4735526863806747,23.0776911207743,0.9745596399981308,4.007333185232471,166
1,1,0,0.17645425517145633,0.3336109954185756,0.00013883104262113008,0,0.12022768290989866,1,0.3536026655560183,0.006525059003193114,0.019436345966958212,6.0330862217988015,6.295266001439646,6.993932975223189,2.833213344056216,0.4735526863806747,12.279,0.7463087286741776,4.532599493153256,228
0,1,1,0.00013883104262113008,0.054560599750104126,0.14008052200472026,0,0.14563376370956546,1,0.5960016659725115,0.7224767458003609,0.13688740802443428,14.489977850720113,7.1891677384203225,10.390256111708327,8.170185652879642,0.24670276273774816,22.463,1.9150679521865135,10.091542641177844,260
1,0,0,0.0009718172983479105,0.3336109954185756,0.00013883104262113008,0,0.008191031514646676,1,0.3536026655560183,0.7224767458003609,0.008191031514646676,11.076186384556935,6.9930151229329605,9.7107519573933,4.948759890378168,0.24670276273774816,27.522,1.2503600838790576,6.018593214496234,212
0,1,1,0.17645425517145633,0.00013883104262113008,0.14008052200472026,0,0.01777037345550465,1,0.5960016659725115,0.7224767458003609,0.006525059003193114,14.420489146765238,5.963579343618446,9.217812386814884,5.707110264748875,0.4735526863806747,14.464,2.1394306674938073,9.444146871458646,215
1,1,0,0.17645425517145633,0.3336109954185756,0.20269332222684994,0,0.10551159239205886,1,0.3536026655560183,0.7224767458003609,0.06997084548104957,7.638679823876112,6.792344427470809,7.622663951323595,4.406719247264253,0.4735526863806747,10.978,1.063779268827863,2.5649493574615367,252
1,1,1,0.00013883104262113008,0.00013883104262113008,0.00013883104262113008,0,0.03567957795363043,1,0.5960016659725115,0.7224767458003609,0.011939469665417188,12.54289839108831,7.768110378525988,9.808957068689894,7.519692404116539,0.08926836040538665,8.94,0.620038708739307,7.862112211662748,255
1,1,1,0.00013883104262113008,0.00013883104262113008,0.00013883104262113008,0,0.23976121060669164,1,0.05039566847147022,0.7224767458003609,0.22504512008885186,12.891527818304745,6.413458957167357,10.119042382201663,7.310550158534422,0.08926836040538665,32.27,1.547817795276562,6.2878585601617845,260
1,0,1,0.17645425517145633,0.00013883104262113008,0.018742190753852563,0,0.23976121060669164,1,0.5960016659725115,0.7224767458003609,0.22504512008885186,8.848078421168667,6.280395838960195,9.286560397887591,4.727387818712341,0.24670276273774816,38.106,1.4894148698343699,8.249052274171293,237
0,1,0,0.09079550187421907,0.3336109954185756,0.20269332222684994,1,0.23976121060669164,1,0.5960016659725115,0.7224767458003609,0.22504512008885186,8.36985260351753,8.226038429485484,8.720950028930258,4.23410650459726,0.4735526863806747,12.486,2.2294658626432375,8.556413904569519,211
1,0,1,0.0027766208524226017,0.00013883104262113008,0.08121615993336109,0,0.12022768290989866,1,0.3536026655560183,0.006525059003193114,0.019436345966958212,10.32084829289068,9.541943631485891,6.98100574072173,5.236441962829949,0.4735526863806747,23.552,1.9034200974343611,6.371611847231857,213
1,0,0,0.001804803554074691,0.00013883104262113008,0.00013883104262113008,0,0.23976121060669164,1,0.5960016659725115,0.7224767458003609,0.22504512008885186,6.923628628138427,7.106606137727303,7.989560449333865,3.332204510175204,0.4735526863806747,34.976,0.47399565051527304,3.5553480614894135,305
0,1,1,0.020685825350548383,0.3336109954185756,0.00013883104262113008,0,0.08038317367763433,1,0.3536026655560183,0.7224767458003609,0.0665000694155213,12.044700117486602,6.802394763324311,10.045073916598,5.726847747587197,0.4735526863806747,14.628,0.842385816026183,8.229511118964457,213
1,1,1,0.01804803554074691,0.03262529501596557,0.026377898098014715,0,0.054560599750104126,1,0.5960016659725115,0.007358045258919895,0.010967652367069277,12.68197447116664,7.284134806195205,9.692766521220475,5.5053315359323625,0.4735526863806747,25.074,0.9241001587656369,6.07993319509559,254
1,1,0,0.020685825350548383,0.3336109954185756,0.20269332222684994,0,0.12022768290989866,1,0.3536026655560183,0.02984867416354297,0.024434263501318894,8.528330935826693,7.55171221535131,7.6787889981991535,5.293304824724492,0.4735526863806747,20.285,2.171462226112779,5.214935757608986,254
0,0,0,0.00013883104262113008,0.09607108149382201,0.00013883104262113008,0,0.23976121060669164,1,0.3536026655560183,0.11786755518533944,0.22504512008885186,8.019283792916793,7.163946684342547,7.668093709082406,2.1972245773362196,0.4735526863806747,22.877,1.0369141741978938,7.552237287560802,161
1,1,0,0.05150631681243926,0.09607108149382201,0.08121615993336109,0,0.14563376370956546,1,0.3536026655560183,0.7224767458003609,0.13688740802443428,9.631153757031147,7.767687277186908,10.300046451173296,5.272999558563747,0.24670276273774816,19.47,1.9417873763810405,5.579729825986222,261
1,0,1,0.00013883104262113008,0.06566708315979453,0.14008052200472026,0,0.23976121060669164,1,0.5960016659725115,0.7224767458003609,0.22504512008885186,14.18577119700289,4.219507705176107,11.945811168654386,9.65637144183101,0.19047619047619047,31.47,1.9757047071381073,4.454347296253507,303
0,1,1,0.023323615160349854,0.3336109954185756,0.20269332222684994,0,0.02901568790781619,1,0.5960016659725115,0.7224767458003609,0.01652089407191448,15.449837551492424,5.583496308781699,9.22876950744455,7.985824666418917,0.4735526863806747,10.962,1.0107641980949145,5.84354441703136,238
0,1,0,0.05150631681243926,0.023601277245592113,0.08121615993336109,0,0.023878939330834376,1,0.5960016659725115,0.7224767458003609,0.019575177009579343,12.141566123880613,5.1298987149230735,10.054361440970256,5.267858159063328,0.24670276273774816,20.554,0.692496969218359,6.570882962339584,257
0,1,0,0.023323615160349854,0.00027766208524226016,0.08121615993336109,0,0.14563376370956546,1,0.3536026655560183,0.7224767458003609,0.13688740802443428,12.372946329306695,12.313378767268416,9.771326648933789,6.752270376141742,0.19047619047619047,21.289,0.5692265986404673,1.0986122886681098,236
1,1,0,0.019575177009579343,0.00013883104262113008,0.003609607108149382,0,0.03567957795363043,0,0.3536026655560183,0.7224767458003609,0.011939469665417188,13.309017203021943,4.02535169073515,6.507277712385012,9.20099685697303,0.4735526863806747,33.431,1.8015612742003153,2.6390573296152584,261
0,1,1,0.17645425517145633,0.00013883104262113008,0.10787172011661808,0,0.10551159239205886,0,0.5960016659725115,0.7224767458003609,0.06997084548104957,14.038160387417902,12.2403339658147,12.084114029258266,7.134890851565884,0.19047619047619047,9.514,2.2685731904023396,8.902183446335016,208
0,1,1,0.00013883104262113008,0.00027766208524226016,0.10787172011661808,0,0.12022768290989866,1,0.5960016659725115,0.011384145494932668,0.006802721088435374,9.629248055780836,5.631211781821365,10.435526572701317,6.008813185442595,0.08926836040538665,33.345,1.4919148429835745,7.943427767876373,284
0,0,1,0.023323615160349854,0.09607108149382201,0.20269332222684994,0,0.10551159239205886,0,0.5960016659725115,0.7224767458003609,0.06997084548104957,12.486518600317327,6.694562058521095,8.436200032206706,6.79794041297493,0.4735526863806747,32.688,0.5779046650476684,7.098375638590786,236
1,1,1,0.00013883104262113008,0.3336109954185756,0.20269332222684994,0,0.14563376370956546,1,0.3536026655560183,0.7224767458003609,0.13688740802443428,15.232415837560179,10.189267817698312,8.314587291319576,8.5814816812986,0.08926836040538665,36.576,1.6980530027877467,4.1588830833596715,259
0,1,1,0.09079550187421907,0.3336109954185756,0.20269332222684994,1,0.23976121060669164,0,0.3536026655560183,0.0063862279605719835,0.22504512008885186,13.603133835760957,3.58351893845611,6.452048954437226,8.412721169819527,0.4735526863806747,9.944,1.5606887474241913,1.0986122886681098,189
0,0,1,0.00013883104262113008,0.0006941552131056504,0.00027766208524226016,0,0.14563376370956546,0,0.05039566847147022,0.7224767458003609,0.13688740802443428,14.432126524998967,3.9512437185814275,7.629975707027789,9.163458386076051,0.4735526863806747,29.535,0.46234941030887594,7.354362330421477,278
0,1,0,0.00013883104262113008,0.06566708315979453,0.14008052200472026,0,0.14563376370956546,1,0.5960016659725115,0.7224767458003609,0.007913369429404415,12.82824731784327,6.759255270663693,7.3987862754199485,3.828641396489095,0.24670276273774816,24.476,0.8830648139755278,8.017637159908478,135
0,1,0,0.00013883104262113008,0.06566708315979453,0.14008052200472026,0,0.01777037345550465,0,0.5960016659725115,0.7224767458003609,0.006525059003193114,13.916623866995549,6.70196036600254,10.263362371409995,6.124683390894205,0.24670276273774816,35.295,1.2776785527413916,8.913281137711804,256
0,1,1,0.17645425517145633,0.023601277245592113,0.14008052200472026,0,0.06802721088435375,1,0.5960016659725115,0.11786755518533944,0.012772455921143967,12.300291320769155,9.707898368741269,9.50688307286016,5.666426688112432,0.24670276273774816,26.038,1.2151501049160613,9.389490237604502,254
1,1,1,0.00027766208524226016,0.3336109954185756,0.00013883104262113008,0,0.01582673885880883,1,0.5960016659725115,0.013050118006386228,0.010134666111342496,10.02189261691475,4.454347296253507,6.946975992135418,5.976350909297934,0.4735526863806747,21.775,1.959573521452963,2.4849066497880004,162
1,1,1,0.01804803554074691,0.0012494793835901709,0.026377898098014715,0,0.0030542829376648617,1,0.5960016659725115,0.7224767458003609,0.0013883104262113009,13.948702267903165,0.0,5.389071729816501,6.807934943699926,0.4735526863806747,39.23,0.46083674142091846,1.0986122886681098,215
0,1,1,0.09079550187421907,0.3336109954185756,0.20269332222684994,1,0.02901568790781619,0,0.05039566847147022,0.7224767458003609,0.01652089407191448,10.595133606969807,5.676753802268282,9.752664662801545,4.7535901911063645,0.08926836040538665,14.261,0.7979125191350254,8.255568653283746,256
0,1,1,0.00013883104262113008,0.03262529501596557,0.00013883104262113008,0,0.02901568790781619,1,0.5960016659725115,0.7224767458003609,0.01652089407191448,13.229027043592547,3.258096538021482,10.307685191077328,6.12029741895095,0.08926836040538665,10.83,1.1326271672553874,8.453614209773367,235
1,1,1,0.05150631681243926,0.09607108149382201,0.10787172011661808,0,0.14563376370956546,1,0.5960016659725115,0.7224767458003609,0.13688740802443428,14.988206294675868,9.271341393533582,12.168256545445924,10.329343350292026,0.08926836040538665,26.044,1.9204751180834614,7.9599745280805365,278
0,1,1,0.01804803554074691,0.03262529501596557,0.026377898098014715,0,0.10551159239205886,1,0.5960016659725115,0.7224767458003609,0.06997084548104957,12.652218938245342,5.811140992976701,9.223355309053677,5.53338948872752,0.4735526863806747,13.846,2.436879944109954,10.399585250897506,215
1,1,0,0.00013883104262113008,0.00013883104262113008,0.20269332222684994,0,0.12022768290989866,1,0.3536026655560183,0.11786755518533944,0.01888102179647369,8.950662495933999,7.524021415206125,8.37930948405285,4.248495242049359,0.4735526863806747,31.994,1.3519875549258953,5.993961427306569,213
0,1,1,0.00013883104262113008,0.054560599750104126,0.00013883104262113008,0,0.08038317367763433,0,0.5960016659725115,0.7224767458003609,0.0665000694155213,13.665831200194228,6.836259277277067,9.379323364330956,8.310169021981912,0.4735526863806747,17.945,1.7915261086682641,6.787844982309579,257
0,1,0,0.00013883104262113008,0.00013883104262113008,0.00013883104262113008,0,0.054560599750104126,1,0.5960016659725115,0.7224767458003609,0.010967652367069277,10.84976417990054,8.17244681834278,10.940330814806606,5.342334251964811,0.24670276273774816,31.789,1.6853799160092577,9.353227859524731,228
0,1,1,0.17645425517145633,0.054560599750104126,0.00013883104262113008,0,0.12022768290989866,1,0.5960016659725115,0.11786755518533944,0.01888102179647369,14.011688996514444,5.308267697401205,10.515397562335451,8.302265794873367,0.08926836040538665,39.63,1.122393917332908,7.668561108015897,211
0,1,0,0.005136748576981813,0.004581424406497293,0.00013883104262113008,0,0.023878939330834376,1,0.5960016659725115,0.7224767458003609,0.019575177009579343,11.741390830278414,7.966239776559467,12.461756956395629,5.493061443340548,0.24670276273774816,16.573,1.15038213615286,5.247024072160486,214
0,1,1,0.00013883104262113008,0.09607108149382201,0.20269332222684994,0,0.12022768290989866,1,0.5960016659725115,0.02984867416354297,0.024434263501318894,9.898927169779796,6.455198563340122,9.3940775929113,4.442651256490317,0.19047619047619047,31.41,1.231772779183615,7.428927194802272,207
0,1,1,0.09079550187421907,0.3336109954185756,0.20269332222684994,1,0.14563376370956546,1,0.5960016659725115,0.7224767458003609,0.13688740802443428,12.431513555893067,5.2832037287379885,6.07993319509559,7.724888439323074,0.4735526863806747,19.833,0.9501122803496658,5.777652323222656,261
1,1,1,0.00013883104262113008,0.09607108149382201,0.08121615993336109,0,0.10551159239205886,1,0.3536026655560183,0.7224767458003609,0.06997084548104957,11.415081076770628,9.806976652155285,12.673494820688552,7.5745584842024805,0.24670276273774816,15.156,1.572877657122298,9.042513261332681,259
0,1,1,0.00013883104262113008,0.006663890045814244,0.003748438150770512,0,0.008191031514646676,1,0.5960016659725115,0.7224767458003609,0.0052755796196029435,14.10639275455247,6.0330862217988015,10.268824869553512,7.8551570058813445,0.08926836040538665,26.777,0.9656902341689225,7.937731775260109,261
1,0,1,0.007774538386783284,0.09607108149382201,0.0013883104262113009,0,0.02901568790781619,1,0.5960016659725115,0.7224767458003609,0.01652089407191448,15.15876275347366,4.584967478670572,9.771554881275302,6.922643891475888,0.19047619047619047,19.461,1.5916811908448414,3.5553480614894135,257
0,1,0,0.015410245730945439,0.040955157573233376,0.0027766208524226017,0,0.10551159239205886,1,0.5960016659725115,0.7224767458003609,0.024295432458697766,12.845536836548932,11.94933353020404,11.606588834981899,6.306275286948016,0.19047619047619047,10.259,1.8400733295066056,7.32052696227274,260
1,1,1,0.00013883104262113008,0.3336109954185756,0.00013883104262113008,0,0.10551159239205886,0,0.3536026655560183,0.018742190753852563,0.024295432458697766,10.643399037071958,1.0986122886681098,7.719573989259581,3.5553480614894135,0.4735526863806747,35.275,0.4597638815155432,0.6931471805599453,211
0,1,1,0.00013883104262113008,0.03262529501596557,0.00013883104262113008,0,0.12022768290989866,1,0.5960016659725115,0.02984867416354297,0.019436345966958212,12.463721965943947,5.886104031450156,10.07365217905945,6.771935555839602,0.19047619047619047,30.538,0.9694522799883875,7.43543801981455,209
